text,expected_label,predicted_label,confidence,correct,prob_joy,prob_sadness,prob_anger,prob_fear,prob_disgust
"While watching a movie, someone who was drunk started vomiting helplessly.",disgust,disgust,0.5588899254798889,True,0.0385,0.1026,0.19,0.0623,0.5589
When I heard that my father had passed away.,sadness,surprise,0.38664665818214417,False,0.2054,0.1932,0.0403,0.1318,0.0427
"When my grandfather died I was extremely sad. However my family members did not have any special feelings, they said that he was already 80 years old.",sadness,sadness,0.7287953495979309,True,0.0939,0.7288,0.0329,0.0432,0.0321
"Recent break-up of seriors long-term relationship, helped along by would-be in-laws.",sadness,sadness,0.37564122676849365,True,0.2466,0.3756,0.0891,0.084,0.0829
Death of a pet rabbit. We had to give it away because my brother became allergic to it. We gave it to a man who kept animals and lots of other animals for children to watch. We went to visit our rabbit. It was badly beaten by the other rabbits and eventually died.,sadness,disgust,0.3103365898132324,False,0.1247,0.2726,0.1292,0.0815,0.3103
"When the results of the part I exams came out I felt tremendous joy in my heart. The results came out after a long period of worry and anxiety, so it gave me endless relief and joy.",joy,joy,0.8688730001449585,True,0.8689,0.0358,0.0155,0.0165,0.0163
"I felt disgust with a lady teacher who used to nag, to mock, to interrupt everyone of my fellow students each time we had a class with her in our first year.",disgust,disgust,0.8877177834510803,True,0.0155,0.0189,0.0509,0.013,0.8877
When I was looking for a job I felt a lot of fear but the fear was greater when I found it.,fear,fear,0.4836447834968567,True,0.0569,0.2574,0.0421,0.4836,0.0479
This feeling was quite deep when my friend (girl) died in a car accident.,sadness,joy,0.5561433434486389,False,0.5561,0.1504,0.0354,0.0476,0.039
One day my colleague misbehaved with me. I felt disgusted and thought to myself that he could only do this because I was a woman.,disgust,disgust,0.757903516292572,True,0.0182,0.0371,0.146,0.0177,0.7579
When once again I drank too much and felt very rotten the morning after.,disgust,sadness,0.6374458074569702,False,0.0483,0.6374,0.0958,0.0379,0.1398
When I was just to be divorced.,fear,sadness,0.3833766579627991,False,0.2929,0.3834,0.0559,0.0666,0.0864
"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom.",disgust,disgust,0.3401954472064972,True,0.0451,0.1597,0.2181,0.1572,0.3402
"Attempted rape by 5 guys - held my arms behind my back and molested me, constantly threatening to beat me. Penetration did not occur as the driver of the car stopped that.",fear,disgust,0.3377339243888855,False,0.0729,0.1297,0.1281,0.0925,0.3377
I have a horror of spiders and snakes. On a walk through the wood I saw the body of a slow-worm (without the head).,disgust,disgust,0.33424100279808044,True,0.0612,0.1021,0.1222,0.2427,0.3342
When I was called for an Interview at Kamuzu College of Nursing.,fear,joy,0.4539167284965515,False,0.4539,0.0626,0.0412,0.0803,0.0597
"I was coming home in a taxi with a fellow worker of mine. He was criticizing my earlier conduct towards him, which to my mind was unfounded. When I reached home, I ran out of the taxi and slammed the door.",anger,anger,0.40029796957969666,True,0.0368,0.1135,0.4003,0.0957,0.1947
I felt angry when my friend told me that I had stolen her money.,anger,anger,0.8979713916778564,True,0.0121,0.0304,0.898,0.0181,0.024
When I heard that my Uncle had passed away in a road traffic accident.,sadness,surprise,0.43002650141716003,False,0.1241,0.1549,0.0541,0.1865,0.0505
My husband suddenly fell ill seriously and during the medical examinations we did not know what would follow.,fear,sadness,0.4440678656101227,False,0.0503,0.4441,0.0767,0.1284,0.05
When I found out that someone close to me was flirting around.,disgust,surprise,0.3086357116699219,False,0.1014,0.151,0.0984,0.2063,0.1342
"When, after a long time of searching I got my first job.",joy,joy,0.5415849089622498,True,0.5416,0.0687,0.0275,0.0435,0.0375
A friend of mine told me that my boyfriend had been with another girl this Summer. We had been going out together for four years and we had not done so for the last three months. I could not believe it.,sadness,surprise,0.4675985276699066,False,0.1318,0.2025,0.0628,0.0804,0.0548
"A class-mate urged me to carry out a particular protest along with him, and when the time came this fellow drew back while I had to face the situation.",anger,joy,0.6653834581375122,False,0.6654,0.0612,0.0266,0.0439,0.034
"I felt very sad when I had to give up something that by right was mine and although I didn't get it, a kind of suvenir that people don't give you the right to have.",sadness,sadness,0.8461096882820129,True,0.0437,0.8461,0.0268,0.0278,0.0279
"My mother had fallen down from a ladder when she had been gathering cherries. Her back was hurt. Just when I arrived, I saw people of the life-saving service giving her medical care.",fear,surprise,0.3683452606201172,False,0.276,0.1993,0.0446,0.0665,0.0453
It was when my father was taken into detention by the CIDS for two years for a reason I don't know up to now.,sadness,sadness,0.28252550959587097,True,0.0737,0.2825,0.1058,0.2152,0.0839
I felt sad with the two situations I described before. The cat and the school. Sadness was intermingled with the other feelings.,sadness,sadness,0.8526212573051453,True,0.0369,0.8526,0.0303,0.028,0.0301
When I found out the CIA was mining Nicaraguan harbors.,disgust,surprise,0.39716482162475586,False,0.1393,0.1034,0.0716,0.1878,0.1008
"In my penultimate job I was responsible of a sections with several employers, after several years of dedication I was dismissed by a new chef, saying that I was incompetent.",sadness,anger,0.4159111976623535,False,0.0564,0.2962,0.4159,0.0495,0.1293
"During these Summer vacations a schoolmate who was not in my class went to Britain. Before he left, his classmates and some of us who were accquainted with him had a B.B.Q on the beach. When I arrived I saw that some people , who were not close friends of the departing person(person A), were playing mahjong. Some others were playing bridge and A had nothing to do, besides it was A who had prepared the food. Later when we wanted to talk and his classmates did not even have the decency to listen to him. They only asked him a few questions half-heartedly and then they talked on their own. Some of their conversation was against me and another classmate.",disgust,surprise,0.5198032855987549,False,0.2106,0.1002,0.0432,0.0686,0.0576
When I saw my name in the newspaper and I knew that I entered at the University.,joy,surprise,0.429573655128479,False,0.4136,0.0413,0.0297,0.0452,0.0406
My roommate boasting about her English lectures.,disgust,joy,0.588904082775116,False,0.5889,0.0585,0.0475,0.0495,0.1259
When my father was very drunk and raging at home.,fear,anger,0.4057382047176361,False,0.0314,0.1739,0.4057,0.0509,0.2994
Being invited out by a person I wished to get closer to. He telephoned and invited me to go out with him the next night.,joy,joy,0.6782230138778687,True,0.6782,0.0402,0.0267,0.0421,0.0346
When my grandmother passed away.,sadness,sadness,0.6419776678085327,True,0.0922,0.642,0.0495,0.0783,0.0584
A certain friend tried to push me off a seat in a very violent way for no apparent reason. It may be that he was excited about something.,anger,surprise,0.366005003452301,False,0.2668,0.0982,0.0624,0.1577,0.049
I feel sad about an event I can not influence.,sadness,sadness,0.8725199103355408,True,0.0284,0.8725,0.0289,0.03,0.022
Mad at my dad.,anger,anger,0.753150463104248,True,0.0195,0.0488,0.7532,0.0265,0.1282
Two guys were fighting murderously and I feared that one of them would be killed.,fear,fear,0.49835580587387085,True,0.0584,0.0789,0.1323,0.4984,0.1295
When I received the acceptance letter from UNZA. I had just come home from work when my kind sister handed me an enveloppe which I opened and was overcome with joy.,joy,joy,0.8467087149620056,True,0.8467,0.0317,0.0168,0.0172,0.0181
China can not even give you good sound systems for an open lecture.,sadness,disgust,0.2772441506385803,False,0.158,0.0853,0.1475,0.1121,0.2772
"When others let me down, fail to keep agreements.",anger,fear,0.3056170344352722,False,0.0581,0.293,0.1695,0.3056,0.0993
Someone called me a disgusting nickname.,anger,disgust,0.8653178215026855,False,0.0228,0.0188,0.0505,0.0184,0.8653
"I caught a ""peeping tom"" at my window when I was getting undressed.",anger,surprise,0.37681737542152405,False,0.0697,0.1058,0.0969,0.197,0.1538
I met my best friend's husband with a prostitute.,disgust,surprise,0.30685433745384216,False,0.202,0.1367,0.0864,0.1081,0.1599
"After having finished my B.Sc, I was struggling hard to continue my studies and had taken the M.SC exam. I was not sure that I would be selected in the written exam. When I saw my name in the selected candidates list I was overjoyed.",joy,joy,0.761854887008667,True,0.7619,0.0363,0.02,0.0217,0.021
The man I am going around with gave me a very special present.,joy,joy,0.8842083215713501,True,0.8842,0.0206,0.0158,0.0166,0.0174
Watching a TV documentary on seal clubbing.,disgust,joy,0.4922885596752167,False,0.4923,0.0641,0.0533,0.0789,0.1569
When I was convinced that someonne had broken into my flat and I woke up and heard sounds that frightened me.,fear,surprise,0.4507378339767456,False,0.0783,0.1971,0.0598,0.1541,0.06
When a friend left me and went back home for good.,sadness,joy,0.420756995677948,False,0.4208,0.3228,0.0419,0.0535,0.0481
Deliberately provoked by someone close. Angered by the deliberation not the provocation.,anger,anger,0.5034886002540588,True,0.0248,0.0359,0.5035,0.0386,0.3398
A good friend quitted me after he had behaved in a strange manner.,sadness,sadness,0.5985583662986755,True,0.1364,0.5986,0.1053,0.0413,0.0665
Death of a parent.,sadness,sadness,0.2788689434528351,True,0.1021,0.2789,0.1345,0.1507,0.2472
One time I was injured when I was playing football at School in Blantyre. I was brought to the hospital while my leg was totally swollen. The x-rays confirmed there was no fracture but collection of blood n the muscles. I feared when they started to incise the swollen part with surgical blade.,fear,fear,0.5922462940216064,True,0.0474,0.1229,0.054,0.5922,0.0651
"When my boyfriend was changing his behavior there was something wrong, I felt sad, because it's desagreable when a relationship is ending.",sadness,sadness,0.8506084680557251,True,0.0264,0.8506,0.0432,0.0291,0.0306
I found some worms in the food and I had obviously eaten some.,disgust,surprise,0.3427417576313019,False,0.2356,0.1267,0.0602,0.1126,0.1222
When we forced a friend to chew a poisonous herb in primary school. His tongue was swollen and he told his mother about it. The mother reported it to the headmaster who threatened to expel us.,fear,disgust,0.3631669282913208,False,0.0474,0.091,0.3012,0.1231,0.3632
When I was at the end-of-term party last week and had fun - was happy and sang and drank only soft drinks. It is possible to have a good time without alcohol.,joy,joy,0.8358710408210754,True,0.8359,0.0432,0.0215,0.0219,0.0305
In broad daylight I saw an untidy old man pissing and playing with his penis in the middle of the town.,disgust,disgust,0.3898485600948334,True,0.0722,0.082,0.1722,0.0755,0.3898
When I entered University.,joy,surprise,0.352682888507843,False,0.3096,0.1025,0.0482,0.1061,0.081
Girls dressed like foreigners in the university.,disgust,disgust,0.482363760471344,True,0.1451,0.0814,0.0783,0.078,0.4824
When I tried to explain to my child as to why there were magazines wiith naked girls on them at the kiosk.,disgust,surprise,0.3967406451702118,False,0.1397,0.1173,0.09,0.1259,0.1303
When I was admitted to the Higher Institute.,joy,joy,0.5497143864631653,True,0.5497,0.0653,0.0322,0.0583,0.0567
When I did bad on a chamistry midterm which I could have done well.,sadness,joy,0.2852271497249603,False,0.2852,0.1975,0.0717,0.1335,0.0981
"When I saw a good male friend unexpectedly after a year, as I've just returned from overseas. I was feeling tired, looking a mess, and nervous.",fear,sadness,0.6931372284889221,False,0.0416,0.6931,0.0446,0.1335,0.0291
When I won a position on the track-team for the trans-tasman games when I was eleven.,joy,joy,0.668603241443634,True,0.6686,0.0464,0.0281,0.0506,0.0472
"A ""near-accident"" in a car, driving too fast on an icy road.",fear,disgust,0.35724008083343506,False,0.0519,0.1312,0.1952,0.139,0.3572
My friend was badly hurt.,sadness,sadness,0.65507972240448,True,0.0343,0.6551,0.1676,0.0575,0.0472
"The fear about my future : work, making ends meet and health. Coping.",fear,fear,0.3764031231403351,True,0.2174,0.2322,0.0428,0.3764,0.0765
"Several weeks ago, I had problems with friends, I felt disgusted by a friend.",disgust,disgust,0.8273033499717712,True,0.0157,0.0258,0.0992,0.0155,0.8273
I received a letter from a distant friend.,joy,joy,0.5419214367866516,True,0.5419,0.0998,0.0368,0.0519,0.0376
"When I was walking at night, I saw fire suspended in the air and it was split into several segments by something I could not see. I suspected that it was witch-craft.",fear,surprise,0.3208175003528595,False,0.0823,0.1907,0.0709,0.2155,0.1198
"I get angry when someone imputes on me things I never can do, naturally negative. Servility, ""connections"", impudence, traits that get me mad.",anger,anger,0.8864490389823914,True,0.0104,0.0205,0.8864,0.0216,0.0462
"I spent a weekend in San Diego visiting my boyfriend Rob. We were at the airport and my plane was just about so leave. After saying goodbye, I boarded the plane. It was the hardest thing to do and it was a sad trip home.",sadness,sadness,0.7087085247039795,True,0.1224,0.7087,0.0391,0.0333,0.0427
When the whole family gets together for a one week holiday. Everybody feels free and the trip is well planned. It works out well and we enjoy ourselves.,joy,joy,0.9017517566680908,True,0.9018,0.0196,0.0163,0.0163,0.0194
When I red a report in the magazine VESA about an Iranian telling what she had lived in the prisons in Iran. I felt disgust about that people.,disgust,disgust,0.8070582151412964,True,0.0241,0.0431,0.0814,0.0226,0.8071
When junior doctors returned to work after bunking them.,disgust,joy,0.642850399017334,False,0.6429,0.0916,0.0308,0.0499,0.0476
 No response.,joy,surprise,0.5193027853965759,False,0.0621,0.1329,0.1063,0.092,0.0874
"When I was at home alone, I felt a super-natural force, dangerous for me and the people close to me.",fear,sadness,0.39093485474586487,False,0.1976,0.3909,0.0417,0.1297,0.0841
 Being close to another person.,joy,joy,0.40527307987213135,True,0.4053,0.1246,0.0449,0.1354,0.1425
I was doing an experiment and was not getting the appropriate result despite the fact that I had repeated the procedure 4-5 times. Then finally I got it right by a stroke of luck.,joy,surprise,0.5528159141540527,False,0.2796,0.0578,0.0347,0.0356,0.0394
A friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong.,sadness,sadness,0.7447858452796936,True,0.0317,0.7448,0.0882,0.0664,0.0283
When my kid brother broke my reading spectacles.,anger,sadness,0.22116024792194366,False,0.1229,0.2212,0.1707,0.1216,0.2207
"One day when I was sitting in a not very crowded bus, a middle aged woman was standing beside me. The person sitting next to me got up to get off and this woman pushed me and occupied the seat. á Then she took off her shoes and put her feet on the seat.",disgust,surprise,0.3952963650226593,False,0.2883,0.1161,0.0496,0.0816,0.069
My father recently having a heart attack - spending a few months in hospital.,sadness,sadness,0.3979974091053009,True,0.0903,0.398,0.0807,0.2581,0.0694
"When I hooked a girl in Kitwe. She was very beautiful for my standards, a rare bird of this kind accepted me as a boyfriend.",joy,joy,0.7444568276405334,True,0.7445,0.0361,0.022,0.0294,0.0361
When a friend didn't invite her own parents to her Graduation ceremony.,disgust,sadness,0.24901629984378815,False,0.1229,0.249,0.1093,0.1292,0.1846
"A friend had a quarrel with the mother of her boyfriend because she and her friend decided to go and live together. She needed money for removal, then she made a great effort to reconcile.",disgust,sadness,0.34363245964050293,False,0.3357,0.3436,0.1001,0.064,0.059
I was angry with a person who behaved terribly at a ball offending her relatives.,anger,anger,0.8851156830787659,True,0.0113,0.0196,0.8851,0.0154,0.0514
"I deliberately avoided a person who I wanted to hurt, and who wanted to talk to me.",disgust,disgust,0.3161817491054535,True,0.063,0.1986,0.1058,0.1939,0.3162
When I feel helpless after having tried to help someone without any result.,sadness,sadness,0.6520271301269531,True,0.0453,0.652,0.1119,0.1002,0.0542
Good dinner on the National Day.,joy,joy,0.8547803163528442,True,0.8548,0.0218,0.0211,0.021,0.034
When my mother treats me as a 10-year old boy.,anger,joy,0.28575998544692993,False,0.2858,0.1179,0.0746,0.2029,0.1876
"I was supposed to be studying for my math midterm a few days ago, however, I fooled around with my roommate, and didn't start studying until 12:00 am. I was disgusted with myself.",disgust,disgust,0.8322280049324036,True,0.0177,0.0225,0.0826,0.0185,0.8322
You ignored the fact that we could not hear you at the back.,sadness,surprise,0.2563374638557434,False,0.0844,0.2078,0.1796,0.0877,0.1841
"In order to be admitted to my final examination, I had to pass two examinations. As I had not studied very much, I resigned myself to be left behind. Nevertheless I succeeded in these examinations.",joy,joy,0.33007317781448364,True,0.3301,0.2977,0.0493,0.0644,0.0523
"This sounds really predictable and usual but it was absolutely heart-rending at the time. My first lover (I was 15) just rang up one day and announced that he had found another woman. I never saw him again and it hurt because I was positive that it was ""TRUE LOVE"" !!",sadness,joy,0.4687325954437256,False,0.4687,0.1118,0.0393,0.0517,0.032
Finding out that I was deceived by a friend.,anger,fear,0.28640374541282654,False,0.0721,0.1445,0.1243,0.2864,0.1066
When I made up with a girl-friend of mine after having been on unfriendly terms with her (my fault). I cried with joy that evening.,joy,joy,0.7338548302650452,True,0.7339,0.1157,0.0299,0.0247,0.0296
"When I was taking my girlfriend out, she seemed to have taken her time.",disgust,joy,0.4836972653865814,False,0.4837,0.1218,0.0342,0.0642,0.0433
I had left a student newspaper of the Chinese university on the table of the library. It had disappeared when I came back.,anger,sadness,0.5253282189369202,False,0.0964,0.5253,0.0719,0.0791,0.083
A colleague asked me for some advice and as he did not have enough confidence in me he asked a third person.,anger,surprise,0.4058035612106323,False,0.3268,0.0855,0.0452,0.0928,0.0439
"A quarrel with my mother because I thought she said very unreasonable things about me, that hit me strongly.",anger,anger,0.6227564811706543,True,0.0195,0.1052,0.6228,0.054,0.1601
For about one year I had a rather bad relation with my father. Last Christmas Eve he invited me to stay withhim and I was very glad about it. It was a fine evening.,joy,joy,0.8296077847480774,True,0.8296,0.0458,0.0191,0.0213,0.0238
I had gone to the hospital for my research and got late in reaching home. I feared that when I reached home there would be a quarrel because of my being late.,fear,fear,0.5910782814025879,True,0.0285,0.2066,0.0741,0.5911,0.0432
"One day, when I was twelve years old, my brother took some slimy substance swimming on the surface of a pot of vinegar made of cider and threatened to throw it at me.",disgust,disgust,0.3894055187702179,True,0.0446,0.0508,0.3326,0.0987,0.3894
My brother caught a spider and let his frog eat it.,disgust,surprise,0.33194825053215027,False,0.2083,0.0721,0.0752,0.1121,0.2004
When my father was imprisoned for burning the house of his younger brother.,sadness,disgust,0.26496896147727966,False,0.093,0.1937,0.1984,0.1337,0.265
When my beloved girlfriend got married to another person.,sadness,joy,0.5989612340927124,False,0.599,0.1192,0.0388,0.0564,0.0633
Postgraduate students talking about girls stupid.,disgust,disgust,0.72728431224823,True,0.0407,0.0391,0.1085,0.0419,0.7273
"Once our school class went skiing. On a steep slope a boy standing behind me lost his balance, fell down and drew me with him. I slided down the whole slope. At about 1 m distance from a tree I could stop.",fear,surprise,0.34792906045913696,False,0.2641,0.1323,0.0502,0.1214,0.0841
"When I left a carnaval ball at 4 o'clock a.m. I was alone in a foreign city and I had to go back home, when a guy appeared and tried to ""catch me"".",fear,sadness,0.39317676424980164,False,0.1174,0.3932,0.0587,0.1361,0.0668
Someone attacked me with a knife.,fear,disgust,0.4560217559337616,False,0.0522,0.0566,0.2085,0.0932,0.456
Told by some people the class leader only choose his friends (not true).,anger,disgust,0.2319222092628479,False,0.1272,0.1607,0.0801,0.1974,0.2319
"I did not do well in one of the subjects last term. I was afraid that I would fail. My result was a grade D, though it was not good I still passed. I felt more comfortable then. ",fear,joy,0.39138588309288025,False,0.3914,0.2902,0.0307,0.1053,0.0492
"When I was accused of having impregnated someone's daughter, it was the girl's cousin who had done it. ",disgust,anger,0.2946332097053528,False,0.0758,0.1392,0.2946,0.1059,0.2471
"At my Summer job, nobody looked after me in particular and I had to learn all on my own.",anger,sadness,0.4383520781993866,False,0.1759,0.4384,0.0616,0.1059,0.0705
When my child was born.,joy,joy,0.6508274674415588,True,0.6508,0.0711,0.0296,0.0612,0.0563
A story I heard recently about a baby dying after sexual abuse.,disgust,surprise,0.3449191749095917,False,0.2828,0.1056,0.063,0.1104,0.0932
Being alone in the room at night.,fear,sadness,0.5042954683303833,False,0.0938,0.5043,0.0694,0.1,0.1534
"In a film there was a scene in which a rat was sliding on a bed, leaving a trace of blood behind, finally it entered the mouth of one of the actors.",disgust,surprise,0.2786611020565033,False,0.1356,0.1135,0.097,0.146,0.2292
I experienced this when my maternal grandmother passed away. She was the last of my grand parents to pass away.,sadness,sadness,0.46212607622146606,True,0.2438,0.4621,0.0397,0.0484,0.0394
"A very good friend of mine had been away for three months. When we met again, we ran up to each other and embraced.",joy,joy,0.8372881412506104,True,0.8373,0.0328,0.0212,0.0184,0.0235
"When I was accused by my brother of having stolen a 5 kwatcha note from my mother's bag. I was beaten up for this, the money was found later.",anger,anger,0.3811343312263489,True,0.0734,0.1498,0.3811,0.0782,0.2198
I was with my girlfriend when some guys that I don't like made fuss at my girl.,anger,sadness,0.2830932140350342,False,0.1626,0.2831,0.1177,0.1449,0.1772
When I was robbed in a bus.,anger,disgust,0.3109281063079834,False,0.0754,0.1574,0.183,0.1332,0.3109
"I was joyful when I received a present (2 books and a pencil) from the headmaster in standard 6 because I had passed, I became No 1 and he said I was one of the pupils who had good behaviour.",joy,joy,0.8757014870643616,True,0.8757,0.025,0.0173,0.0168,0.0206
"At the sight of an insect, such as the black-beetle.",disgust,surprise,0.3546240031719208,False,0.2847,0.0708,0.0533,0.1017,0.135
Sometime ago I felt very angry when my mother wrote me telling me that my elder sister was messing up things at home by her internalised aggressive attitude towards parents and her husband.,anger,anger,0.8688012361526489,True,0.0126,0.0484,0.8688,0.0187,0.0333
"After a long time (of no communication with him, physical illness and worry) my lover came to see me, when I least expected to see him.",joy,surprise,0.45222219824790955,False,0.3029,0.1251,0.0321,0.0513,0.0364
"When I was a child I had a grass-parakeet I liked very much. His legs were crippled so that he could not move very fast. Once I came into the room, did not notice him and stepped on him. A few days later he died.",sadness,sadness,0.3110209107398987,True,0.189,0.311,0.0536,0.0761,0.0797
Power cut made me unable to listen to the songs sung by my favourite pop star.,sadness,sadness,0.7136556506156921,True,0.0582,0.7137,0.0686,0.0474,0.0475
"When I attended school, our class visited an institution for mentally and physically handicapped persons. Although I tried to control my feelings, I was disgusted.",disgust,disgust,0.8895758986473083,True,0.014,0.0169,0.0503,0.0137,0.8896
"One day I was in the countryside with several friends, and we began to eat figs, after we were all full we noticed that all the figs were full of worms.",disgust,joy,0.5216505527496338,False,0.5217,0.0677,0.0397,0.0572,0.0681
China winning the Asian Olympic.,joy,joy,0.4057805836200714,True,0.4058,0.0579,0.0707,0.0857,0.1143
After my father's death.,sadness,sadness,0.45925140380859375,True,0.2263,0.4593,0.0527,0.0776,0.0719
"I'm crazy about football. When my team lost a goal in the Paulist championship, and so it lost the classifications.",anger,anger,0.4212193489074707,True,0.0317,0.0686,0.4212,0.2884,0.1401
When I spoke to my daughter and wished her luck for the examinations she was about to take.,joy,joy,0.8640245795249939,True,0.864,0.0269,0.0166,0.0208,0.0192
"I won the first prize at the science fair, the first of the kind at school and I was only in form II then. ",joy,joy,0.5161997079849243,True,0.5162,0.0469,0.0315,0.0428,0.0518
When going out I am threatened regularly by two punk-girls.,fear,anger,0.4917137026786804,False,0.0257,0.0295,0.4917,0.1844,0.2314
I was angry when my friends said that I should not receive Nursing Science books because there was a rumour that I was intending to leave the college.,anger,anger,0.9050487279891968,True,0.0107,0.0215,0.905,0.0169,0.0288
When my brother promised me money but he failed to fulfill the promise.,disgust,joy,0.27277079224586487,False,0.2728,0.252,0.055,0.0961,0.0572
I had failed some subjects in mathematics.,sadness,sadness,0.4083084762096405,True,0.0808,0.4083,0.0864,0.101,0.0882
When I left my boyfriend. I found another girl at his home but he did nothing to relieve the situation.,sadness,sadness,0.6626548767089844,True,0.0639,0.6627,0.0624,0.0528,0.0456
My intimate girlfriend told me that her father was opposed to our relationship and had insulted my integrity.,anger,disgust,0.6220622062683105,False,0.0248,0.032,0.2538,0.0319,0.6221
"Disgust - no. Maybe it is more precise to say revultion at a worm or a snake. But I mean it in a social aspect when somebody had behaved like a scoundrel to you, when by his actions he has made you change your attitude towards him but I thing this feeling the way I meant it, is not typical for the people interrelations.",disgust,disgust,0.2863413393497467,True,0.1259,0.1388,0.0962,0.1247,0.2863
Talking to a close friend.,joy,joy,0.5507922172546387,True,0.5508,0.0822,0.0452,0.0906,0.0986
"In the student kitchen that we share, somebody drank from my juice pot (one litre) so that I only got one glass out of the whole pot.",anger,joy,0.45524948835372925,False,0.4552,0.0783,0.0557,0.0721,0.1098
When a friend of mine got drunk and started to blame and scorn my other friends and me.,disgust,disgust,0.5354951620101929,True,0.0295,0.0683,0.296,0.0355,0.5355
One of my friends went and told another friend of mine that I was going abut with another guy in Lilongwe besides the one I had. She said I was seen with him hand in hand.,anger,joy,0.46552205085754395,False,0.4655,0.0987,0.0492,0.0819,0.0677
When I had my first oral examination after a long time; especially one day before the examination when I had the feeling that I had not studied enough and had not enough time to make up for it.,fear,sadness,0.5305674076080322,False,0.1134,0.5306,0.0502,0.1027,0.0553
When I received a message that my brother was seriously ill and was in hospital.,sadness,joy,0.3776150941848755,False,0.3776,0.1005,0.0388,0.1045,0.04
I remember that when I was in school I saw a case of partiality - one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others.,anger,surprise,0.23104670643806458,False,0.157,0.2236,0.0883,0.158,0.142
I saw a man who had had a heart-attack and who was being treated for it. I feared that my own father could have been there.,fear,fear,0.47346171736717224,True,0.0548,0.1835,0.0466,0.4735,0.0584
My Uncle was beaten by his troublesome son. He fell unconscious and gained consciousness after some time. That time I was at school; this news reached me through someone.,sadness,surprise,0.3919534385204315,False,0.264,0.2124,0.0421,0.0532,0.0362
Sitting in the dorm when the guys were verbally reading letters in Penthouse.,disgust,disgust,0.30651021003723145,True,0.1887,0.1787,0.0926,0.0949,0.3065
A teacher at my former secondary school forced my darling to marry him. The girl tried to refuse but her parents would not leave her alone.,anger,sadness,0.38218390941619873,False,0.0444,0.3822,0.2795,0.0758,0.1393
Some time ago I was present at the wedding party of two close friends of mine.,joy,joy,0.6553581357002258,True,0.6554,0.0746,0.0272,0.041,0.0396
I remember being sad whe my aunt's child died (2 days old).,sadness,sadness,0.7360518574714661,True,0.0507,0.7361,0.0576,0.0581,0.051
I felt fear when I was young and left in my big house all alone.,fear,fear,0.4705188572406769,True,0.0337,0.364,0.0411,0.4705,0.0461
I was disgusted when my brother was arrested because of stealing money.,disgust,disgust,0.8993415236473083,True,0.0152,0.0125,0.0443,0.0127,0.8993
"I felt anger when I saw that I was being misleaded by my boyfriend, he went out with other girls. I felt anger for his falsity.",anger,anger,0.8157666325569153,True,0.0167,0.0743,0.8158,0.0239,0.0499
 No response.,disgust,surprise,0.5193027853965759,False,0.0621,0.1329,0.1063,0.092,0.0874
When my mother died in August 1978.,sadness,sadness,0.5780189633369446,True,0.1279,0.578,0.0571,0.0709,0.0726
"There is a certain person, whom I only have seen. He makes me cringe, feel disgust.",disgust,disgust,0.6422831416130066,True,0.0284,0.0749,0.1435,0.0777,0.6423
I was on my way home when suddenly Gule Wamkulu came from the bush and blocked the road. I was in fear and didn't know what to do.,fear,fear,0.5816532373428345,True,0.0358,0.1177,0.0538,0.5817,0.0549
I got a very nasty electrical shock when I was tampering with some electrical applainces.,fear,disgust,0.36323535442352295,False,0.0428,0.0514,0.3122,0.0957,0.3632
"After the first of May, I detested my fiance's friends, who had piled on to our party and spoilt it completely.",disgust,disgust,0.5007637143135071,True,0.1269,0.1661,0.0859,0.0439,0.5008
"When I was dancing with a dame at a social, one of my friends who was interested in her came and took her away from me. I was really angry with him then.",anger,anger,0.8729667663574219,True,0.0127,0.0425,0.873,0.0175,0.035
I felt disgusted when I was in a helpless position at the loss of my fiancee.,disgust,disgust,0.8740503191947937,True,0.0147,0.0171,0.065,0.013,0.8741
"When I was going home, I saw somathing which looked like a snake on the road but later I found out that it was only a stick.",fear,surprise,0.42166534066200256,False,0.0926,0.1904,0.0748,0.1378,0.0828
The day the results of the certificate exam came out. I went to school and at first I did not feel frightened. By the time I reached the fourth floor ( the results were being given on the fifth floor) I found it difficult to walk and felt that I would die.,fear,sadness,0.38890624046325684,False,0.0843,0.3889,0.0458,0.2198,0.0491
An argument among friends in which my opinions on the way to spend spare time were disapproved.,anger,disgust,0.5824739336967468,False,0.0312,0.0881,0.2093,0.0494,0.5825
When I had an argument with my best friend and I thought that I was right and she was not.,anger,sadness,0.4363802969455719,False,0.0475,0.4364,0.1794,0.1481,0.0871
I was present when they found a shop-keeper dead in his shop. He had been shot with a shotgun at close range.,disgust,surprise,0.4350844919681549,False,0.2263,0.1092,0.0596,0.1105,0.0593
Being driven by friend who suddenly swerved and skidded a little. It was night and on a long trip. We ended up on side of road.,fear,surprise,0.44706156849861145,False,0.199,0.1533,0.0484,0.0894,0.0629
"After having watched a crime show on the TV, I was about to take the dog for a walk. Then, suddenly, there was a man on the porch... (We live some distance away from other people).",fear,surprise,0.538399875164032,False,0.1165,0.1033,0.0522,0.1117,0.078
When my girlfriend left me.,sadness,sadness,0.5390170812606812,True,0.0814,0.539,0.0937,0.0974,0.0987
